"id","id_empresa","id_empresaMae","ON_num","ON","partRelBattiston","partRelShapley","partRelBanzhaf","somaRel","PN_num","PN","acordo","controlador","fonte"
"83630","4512","28","0","0","0","0","0","10000","249320","32.08","sim","sim","BRZI"
"83631","4086","28","0","0","0","0","0","10000","95598","12.3","sim","sim","BRZI"
"83627","757","28","5763143","100","100","0","0","10000","305623","39.32","sim","sim","BRZI"
"416153","1638","29","27130856","96.85","99.8943","0","0","9379.92","8028940","96.85","não","sim","BSLI"
"351568","3929","30","269745271","100","100","0","0","10000","539490552","100","não","sim","CANT"
"157553","861","31","117592892","99.94","100","0","0","9988","94695049","99.86","não","sim","CCCI"
"419858","84","32","31067520","1.76","0.336821","0","0","681.708","0","0","sim","sim","CCRO"
"420084","3308","32","210663128","11.93","15.4759","0","0","681.708","0","0","sim","sim","CCRO"
"419820","2041","32","269082312","15.24","25.2548","0","0","681.708","0","0","sim","sim","CCRO"
"420091","3313","32","93341648","5.29","3.04288","0","0","681.708","0","0","sim","sim","CCRO"
"420080","2235","32","6800000","0.39","0.0165388","0","0","681.708","0","0","sim","sim","CCRO"
"420011","8","32","293349836","16.61","29.9994","0","0","681.708","0","0","sim","sim","CCRO"
"418460","1638","33","4088677","89.34","99.5277","0","0","7981.63","2265601","49.18","não","sim","CEBR"
"410805","4483","34","5140864","33.11","29.6803","0","0","3672.67","437807","1.9","não","não","CLSC"
"410798","3121","34","499600","3.22","0.280713","0","0","3672.67","3090085","13.41","não","não","CLSC"
"410800","115","34","0","0","0","0","0","3672.67","3487013","15.13","não","não","CLSC"
"410801","2600","34","0","0","0","0","0","3672.67","2629300","11.41","não","não","CLSC"
"410797","3839","34","1087374","7","1.32662","0","0","3672.67","230800","1","não","não","CLSC"
"410799","53","34","4233","0.03","2.43665e-05","0","0","3672.67","4142774","17.98","não","não","CLSC"
"410803","5385","34","50","50.17","68.1457","0","0","3672.67","191","0","sim","sim","CLSC"
"410806","3853","34","0","0","0","0","0","3672.67","1494505","6.49","não","não","CLSC"
"394656","36","35","2896785330","100","100","0","0","10000","0","0","não","sim","CMGT"
"394687","2605","36","0","0","0","0","0","3683.28","45130429","9.4","não","não","CMIG"
"394684","3450","36","122901990","32.96","28.9857","0","0","3683.28","0","0","sim","não","CMIG"
"394681","3990","36","189991615","50.96","69.2896","0","0","3683.28","0","0","sim","sim","CMIG"
"316689","1423","37","518142","0.31","0.000976137","0","0","9844.71","221821389","93.34","não","não","CNFB"
"316676","1386","37","167308639","99.22","99.9968","0","0","9844.71","0","0","não","sim","CNFB"
"373883","21","38","6308790","0.66","0.0225737","0","0","1829.42","0","0","sim","sim","CPFE"
"373880","5272","38","298467462","31.02","49.8653","0","0","1829.42","0","0","sim","sim","CPFE"
"373895","2001","38","115118250","11.96","7.41271","0","0","1829.42","0","0","sim","sim","CPFE"
"373894","20","38","81053460","8.42","3.674","0","0","1829.42","0","0","não","não","CPFE"
"373903","84","38","245897460","25.55","33.8296","0","0","1829.42","0","0","sim","sim","CPFE"
"323327","38","39","68495905264","100","100","0","0","10000","136991810529","100","sim","sim","CPFG"
"418510","761","40","0","0","0","0","0","4134.97","6639807","5.16","não","não","CPLE"
"418505","3077","40","0","0","0","0","0","4134.97","5317694","4.13","não","não","CPLE"
"418502","20","40","38298775","26.41","16.5691","0","0","4134.97","27282006","21.21","sim","não","CPLE"
"418506","2608","40","0","0","0","0","0","4134.97","1254671","0.98","não","não","CPLE"
"418500","5306","40","59","58.63","81.6587","0","0","4134.97","13639","0.01","sim","sim","CPLE"
"391568","89","41","519344","3.7","0.149436","0","0","9160.7","0","0","não","sim","CPTP"
"391552","111","41","13436583","95.64","99.8458","0","0","9160.7","0","0","não","sim","CPTP"
"413453","2745","42","58193503","3.99","0.627185","0","0","2306.5","0","0","não","sim","CSNA"
"413435","121","42","697719990","47.86","90.2392","0","0","2306.5","0","0","não","sim","CSNA"
"409653","2600","43","0","0","0","0","0","3846.28","13657600","18.7","não","não","CTNM"
"409651","3752","43","12172177","27.96","20.2354","0","0","3846.28","3370806","4.61","não","não","CTNM"
"409652","20","43","0","0","0","0","0","3846.28","12070353","16.5","não","não","CTNM"
"409681","3895","43","361590","0.83","0.0178317","0","0","3846.28","170670","0.23","não","sim","CTNM"
"409666","123","43","23740523","54.54","76.9959","0","0","3846.28","1972926","2.7","não","sim","CTNM"
"409650","5182","43","0","0","0","0","0","3846.28","12441900","17.01","não","não","CTNM"
"409655","4176","43","5228","0.01","2.58844e-06","0","0","3846.28","205405","0.3","não","sim","CTNM"
"409703","4100","43","3733883","8.58","1.90551","0","0","3846.28","1762393","2.41","não","sim","CTNM"
"409641","4139","43","1717446","3.95","0.403861","0","0","3846.28","810634","1.1","não","sim","CTNM"
"409654","1033","43","0","0","0","0","0","3846.28","4223383","5.8","não","não","CTNM"
"351806","96","44","1137460814","34.96","41.5144","0","0","2944.05","0","0","sim","sim","CTXP"
"351926","2764","44","331151536","10.18","3.52007","0","0","2944.05","0","0","sim","sim","CTXP"
"351929","5134","44","647451385","19.9","13.4512","0","0","2944.05","0","0","sim","sim","CTXP"
"351622","2185","44","1137460814","34.96","41.5144","0","0","2944.05","0","0","sim","sim","CTXP"
"402456","951","45","7502400","1.77","0.320137","0","0","760.95","0","0","sim","sim","CYRE"
"402462","858","45","33041765","7.81","6.23292","0","0","760.95","0","0","não","não","CYRE"
"402461","2066","45","708602","0.17","0.00295316","0","0","760.95","0","0","sim","sim","CYRE"
"402459","5102","45","6287182","1.49","0.226862","0","0","760.95","0","0","sim","sim","CYRE"
"402475","1675","45","98128878","23.2","55.0004","0","0","760.95","0","0","sim","sim","CYRE"
"402451","952","45","21900008","5.18","2.74189","0","0","760.95","0","0","sim","sim","CYRE"
"402473","2605","45","22430897","5.3","2.87039","0","0","760.95","0","0","não","não","CYRE"
"402460","4807","45","3283117","0.78","0.0621697","0","0","760.95","0","0","sim","sim","CYRE"
"402474","1078","45","42473700","10.04","10.3005","0","0","760.95","0","0","não","não","CYRE"
"185391","1318","46","74932877","27.69","58.377","0","0","1153.75","0","0","não","sim","CZLT"
"185438","1146","46","17141850","6.33","3.05073","0","0","1153.75","0","0","não","não","CZLT"
"185437","1032","46","39445393","14.57","16.1628","0","0","1153.75","0","0","não","não","CZLT"
"185378","116","46","30010278","11.09","9.36395","0","0","1153.75","0","0","não","sim","CZLT"
"185439","1467","46","4118950","1.52","0.175907","0","0","1153.75","0","0","não","não","CZLT"
"185440","2853","46","8275000","3.06","0.712917","0","0","1153.75","0","0","não","não","CZLT"
"383059","5036","47","1781095602","100","100","0","0","10000","0","0","não","sim","DBEN"
"384769","2716","48","2900","0.26","0.00139214","0","0","4719.77","5500","9.36","não","não","DOCA"
"384768","3918","48","975","0.09","0.00016681","0","0","4719.77","5856","9.96","não","não","DOCA"
"384771","2686","48","756138","68.7","97.1965","0","0","4719.77","0","0","não","sim","DOCA"
"384767","4143","48","1000","0.09","0.00016681","0","0","4719.77","5700","9.7","não","não","DOCA"
"384770","3639","48","0","0","0","0","0","4719.77","4000","6.8","não","não","DOCA"
"404256","1105","50","163344678","29.24","28.5969","0","0","2879.08","0","0","sim","sim","ECOR"
"404267","5362","50","251351401","44.99","67.7011","0","0","2879.08","0","0","sim","sim","ECOR"
"409708","123","51","612613","59.74","89.5608","0","0","3890.76","275796","31.56","não","sim","ECPR"
"409720","4176","51","6559","0.64","0.0102789","0","0","3890.76","388798","44.49","não","sim","ECPR"
"409729","4100","51","183924","17.93","8.06767","0","0","3890.76","0","0","não","sim","ECPR"
"384745","53","52","122681436","32.23","18.7674","0","0","5534.48","3505584","53.43","não","não","EEEL"
"384740","2989","52","255232851","67.05","81.2233","0","0","5534.48","43495","0.66","não","sim","EEEL"
"390832","2097","53","45621589","4.2","0.58013","0","0","2981.02","0","0","não","não","ELET"
"390835","1031","53","1000000","0.09","0.000266386","0","0","2981.02","0","0","não","não","ELET"
"390812","3425","53","0","0","0","0","0","2981.02","468600","0.18","sim","não","ELET"
"390815","2853","53","0","0","0","0","0","2981.02","27493563","10.35","não","não","ELET"
"390845","2605","53","0","0","0","0","0","2981.02","13389499","5.04","não","não","ELET"
"390838","4015","53","0","0","0","0","0","2981.02","50200","0.02","não","não","ELET"
"390821","20","53","180757951","16.63","9.09518","0","0","2981.02","18691102","7.04","não","não","ELET"
"390839","4475","53","76338832","7.02","1.62069","0","0","2981.02","18262671","6.88","não","sim","ELET"
"390826","2505","53","76248894","7.01","1.61608","0","0","2981.02","37169519","14","não","não","ELET"
"390818","1637","53","552968382","50.87","85.1041","0","0","2981.02","2252","0","não","sim","ELET"
"390809","3426","53","0","0","0","0","0","2981.02","8750000","3.29","não","não","ELET"
"390829","1622","53","8701564","0.8","0.0210478","0","0","2981.02","0","0","não","sim","ELET"
"402629","2627","54","24621988","5.17","1.54256","0","0","1519.31","0","0","não","não","ENBR"
"402609","2489","54","74786742","15.7","14.2253","0","0","1519.31","0","0","não","sim","ENBR"
"402598","2902","54","168185223","35.3","71.9136","0","0","1519.31","0","0","não","sim","ENBR"
"402568","4115","55","30606625","5.85","0.531544","0","0","6421.5","636200","0.11","não","não","ENGI"
"402567","3474","55","46688185","8.93","1.2386","0","0","6421.5","186752740","32.35","não","não","ENGI"
"402577","2011","55","415066064","79.42","97.9686","0","0","6421.5","286260206","49.59","não","sim","ENGI"
"400987","2563","56","300000001","50","50","0","0","5000","1","0","sim","sim","ENGP"
"400989","20","56","300000000","50","50","0","0","5000","49999998","100","sim","não","ENGP"
"421357","3170","57","17239640","15.73","10.8736","0","0","2156.75","0","0","não","não","EQTL"
"421359","2993","57","45518146","41.53","75.7951","0","0","2156.75","0","0","não","sim","EQTL"
"421358","908","57","6980900","6.37","1.78318","0","0","2156.75","0","0","não","não","EQTL"
"421368","3035","57","13153413","12","6.3282","0","0","2156.75","0","0","não","sim","EQTL"
"404297","50","58","696714537","100","100","0","0","10000","0","0","não","sim","ERDV"
"332267","2151","59","5561459","99.97","100","0","0","9994","0","0","não","sim","ETRO"
"329057","1281","60","18141980","100","100","0","0","10000","35810443","100","não","sim","FPRT"
"391759","111","61","6195900","2.9","0.191452","0","0","4392.74","0","0","não","sim","FTRT"
"391775","89","61","7527023","3.6","0.295032","0","0","4392.74","0","0","não","sim","FTRT"
"391733","90","61","97114713","46.4","49.0118","0","0","4392.74","0","0","não","não","FTRT"
"391728","3216","61","98540026","47.1","50.5017","0","0","4392.74","0","0","não","sim","FTRT"
"395599","20","62","37917222","6.6","0.728224","0","0","5911.12","21218074","1.9","não","não","GGBR"
"395546","64","62","439481675","76.6","98.0922","0","0","5911.12","252841484","22","não","sim","GGBR"
"395602","2605","62","0","0","0","0","0","5911.12","57552216","5","não","não","GGBR"
"407233","4483","63","1301396223","22.24","17.198","0","0","2876.01","0","0","sim","sim","GNAN"
"407228","5272","63","1566164939","26.77","24.9176","0","0","2876.01","0","0","sim","sim","GNAN"
"407203","4166","63","701326877","11.99","4.99859","0","0","2876.01","0","0","sim","sim","GNAN"
"407236","2488","63","2281748135","39","52.8858","0","0","2876.01","0","0","sim","sim","GNAN"
"395655","4450","64","10577050","7.7","2.47715","0","0","2271.98","16815296","6.1","não","não","GOAU"
"395661","2605","64","0","0","0","0","0","2271.98","13770497","5","não","não","GOAU"
"395658","115","64","0","0","0","0","0","2271.98","42163600","15.3","não","não","GOAU"
"395622","5447","64","36176586","26.3","28.8989","0","0","2271.98","15924","0","não","sim","GOAU"
"395611","5529","64","53665730","39","63.5476","0","0","2271.98","0","0","não","sim","GOAU"
"410635","1429","65","0","0","0","0","0","10000","8943900","7.17","não","não","GPIV"
"410634","1219","65","0","0","0","0","0","10000","7425524","5.96","não","não","GPIV"
"410632","4649","65","0","0","0","0","0","10000","7618297","6.11","não","não","GPIV"
"410633","1014","65","0","0","0","0","0","10000","16426835","13.18","não","não","GPIV"
"410640","1288","65","34424288","100","100","0","0","10000","3512753","2.82","não","sim","GPIV"
"410636","2909","65","0","0","0","0","0","10000","7017770","5.63","não","não","GPIV"
"410645","1236","65","0","0","0","0","0","10000","7198756","5.77","não","não","GPIV"
"342951","2177","66","1","0.01","1.0004e-06","0","0","9996","4549","0.08","não","não","HBTS"
"342950","1504","66","1","0.01","1.0004e-06","0","0","9996","0","0","não","sim","HBTS"
"342940","5533","66","3152762","99.98","100","0","0","9996","2148279","35.58","não","sim","HBTS"
"383936","5456","67","659249","12.84","2.97619","0","0","5536.7","113000","1.11","não","sim","HETA"
"383938","5472","67","690474","13.44","3.26083","0","0","5536.7","25921","0.26","não","sim","HETA"
"383934","5439","67","17","0","0","0","0","5536.7","2795960","27.51","não","sim","HETA"
"383930","5466","67","3700344","72.05","93.7126","0","0","5536.7","0","0","não","sim","HETA"
"361572","4341","68","6447827","17.45","27.5484","0","0","987.627","296329","1.13","sim","sim","IDVL"
"361568","4865","68","6037659","16.34","24.1551","0","0","987.627","474","0","sim","sim","IDVL"
"361578","2013","68","1245448","3.37","1.02746","0","0","987.627","211937","0.81","sim","sim","IDVL"
"361574","3943","68","2728411","7.38","4.92741","0","0","987.627","0","0","sim","sim","IDVL"
"361579","3565","68","4891304","13.24","15.8592","0","0","987.627","11783043","45.04","sim","não","IDVL"
"361573","5451","68","4283988","11.6","12.1737","0","0","987.627","100486","0.38","sim","sim","IDVL"
"361575","1858","68","2350351","6.36","3.65948","0","0","987.627","104073","0.4","não","não","IDVL"
"361577","2363","68","0","0","0","0","0","987.627","2822600","10.79","não","não","IDVL"
"361576","3107","68","0","0","0","0","0","987.627","3080200","11.77","não","não","IDVL"
"410772","5079","69","1868462","4.68","0.62821","0","0","3345.24","0","0","não","não","INEP"
"410775","4736","69","22824235","57.21","93.8766","0","0","3345.24","942","0","sim","sim","INEP"
"410773","20","69","909090","2.28","0.149102","0","0","3345.24","3636767","5.76","sim","não","INEP"
"410774","3031","69","2681435","6.72","1.29525","0","0","3345.24","1304778","2.07","não","não","INEP"
"403650","5122","70","70561156","3.78","1.75613","0","0","749.691","19745105","0.66","sim","sim","ITSA"
"403718","4589","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403647","1733","70","62456416","3.35","1.37931","0","0","749.691","17638208","0.59","sim","sim","ITSA"
"403673","4521","70","1249","0","0","0","0","749.691","1249","0","sim","sim","ITSA"
"403649","4479","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403669","2721","70","221018353","11.84","17.2296","0","0","749.691","130306989","4.37","sim","sim","ITSA"
"403646","4573","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403648","4330","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403666","4110","70","1249","0","0","0","0","749.691","25080","0","sim","sim","ITSA"
"403638","4430","70","1249","0","0","0","0","749.691","5074","0","sim","sim","ITSA"
"403668","1912","70","61929513","3.32","1.35472","0","0","749.691","17082911","0.57","sim","sim","ITSA"
"403640","5175","70","144320779","7.73","7.34397","0","0","749.691","93937182","3.15","sim","sim","ITSA"
"403633","5000","70","210660574","11.29","15.6661","0","0","749.691","4252642","0.14","não","não","ITSA"
"403656","4617","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403639","4962","70","38352101","2.05","0.516511","0","0","749.691","24197217","0.81","sim","sim","ITSA"
"403637","4480","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403634","4517","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403655","4339","70","1249","0","0","0","0","749.691","434864","0.01","sim","sim","ITSA"
"403714","2605","70","0","0","0","0","0","749.691","149203555","5","não","não","ITSA"
"403635","4230","70","1249","0","0","0","0","749.691","110780","0","sim","sim","ITSA"
"403671","4348","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403651","2192","70","61902068","3.32","1.35472","0","0","749.691","17588264","0.59","sim","sim","ITSA"
"403719","4111","70","1249","0","0","0","0","749.691","25080","0","sim","sim","ITSA"
"403632","4396","70","1249","0","0","0","0","749.691","258863","0.01","sim","sim","ITSA"
"403652","4173","70","39228594","2.1","0.542014","0","0","749.691","23768376","0.8","sim","sim","ITSA"
"403657","5054","70","6","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403675","4858","70","56498822","3.03","1.12838","0","0","749.691","9583","0","sim","sim","ITSA"
"403636","1861","70","61900814","3.32","1.35472","0","0","749.691","15995437","0.54","sim","sim","ITSA"
"403674","2911","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403667","2722","70","221018353","11.84","17.2296","0","0","749.691","130274104","4.37","sim","sim","ITSA"
"403653","1777","70","62213927","3.33","1.36289","0","0","749.691","19854809","0.67","sim","sim","ITSA"
"403670","4412","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"403645","4104","70","1249","0","0","0","0","749.691","0","0","sim","sim","ITSA"
"353290","5036","71","2933672311","57.85","75.3681","0","0","4440.37","0","0","não","sim","ITSP"
"420296","70","72","885142900","38.66","36.1779","0","0","4095.6","77100","0","sim","sim","ITUB"
"420393","2605","72","0","0","0","0","0","4095.6","159335700","6.98","não","não","ITUB"
"420382","2366","72","1167536100","51","62.9594","0","0","4095.6","0","0","sim","sim","ITUB"
"385082","3804","73","17429354","12.18","6.92604","0","0","2141.95","34858708","12.18","sim","sim","IVPR"
"385055","5272","73","35764281","25","29.179","0","0","2141.95","73939746","25.84","sim","sim","IVPR"
"385081","1660","73","35764281","25","29.179","0","0","2141.95","71528561","25","não","não","IVPR"
"385060","3768","73","3051499","2.13","0.211811","0","0","2141.95","5735090","2","sim","sim","IVPR"
"385070","2864","73","15283428","10.68","5.32516","0","0","2141.95","28523582","9.97","sim","sim","IVPR"
"385080","4492","73","35764281","25","29.179","0","0","2141.95","71528561","25","não","não","IVPR"
"387767","3203","74","102773401","3.49","0.430886","0","0","2731.88","0","0","sim","não","JBSS"
"387766","20","74","880810012","29.92","31.669","0","0","2731.88","0","0","sim","não","JBSS"
"387674","3465","74","1255787135","42.66","64.3803","0","0","2731.88","0","0","sim","sim","JBSS"
"387775","5539","74","63194829","2.15","0.163527","0","0","2731.88","0","0","não","sim","JBSS"
"409389","3615","75","0","0","0","0","0","2947","116440321","18.63","não","sim","LAME"
"409504","3614","75","0","0","0","0","0","2947","17066303","2.73","não","sim","LAME"
"409427","3613","75","28248157","7.7","1.95013","0","0","2947","0","0","não","sim","LAME"
"409381","1234","75","0","0","0","0","0","2947","51969220","8.31","não","não","LAME"
"409446","1737","75","24195133","6.59","1.42841","0","0","2947","0","0","não","não","LAME"
"409510","3538","75","0","0","0","0","0","2947","7051664","1.13","não","sim","LAME"
"409447","2754","75","190551772","51.92","88.6648","0","0","2947","0","0","sim","sim","LAME"
"409382","3256","75","0","0","0","0","0","2947","3563188","0.57","não","sim","LAME"
"409484","1045","75","44736574","12.19","4.88753","0","0","2947","0","0","não","não","LAME"
"409485","2932","75","0","0","0","0","0","2947","19336766","3.09","não","sim","LAME"
"409509","2304","75","0","0","0","0","0","2947","31687471","5.07","não","sim","LAME"
"408501","1580","76","0","0","0","0","0","6810.03","1656384","0.8","não","sim","LFFE"
"408500","4483","76","66846108","19.85","5.78591","0","0","6810.03","40718059","19.66","não","sim","LFFE"
"408467","80","76","269674302","80.1","94.2141","0","0","6810.03","161942478","78.19","não","sim","LFFE"
"415565","36","77","53152298","26.06","49.5707","0","0","1227.32","0","0","sim","sim","LIGT"
"415580","2930","77","26576150","13.03","12.3927","0","0","1227.32","0","0","sim","sim","LIGT"
"415604","760","77","10413567","5.11","1.90598","0","0","1227.32","0","0","não","não","LIGT"
"415571","3482","77","26576149","13.03","12.3927","0","0","1227.32","0","0","sim","sim","LIGT"
"406296","2305","78","50804063","20.56","6.43365","0","0","6570.36","41","0","não","não","LTEL"
"406315","3860","78","2583919","1.04","0.0164618","0","0","6570.36","2","0","não","não","LTEL"
"406309","4483","78","22","0","0","0","0","6570.36","6119998","17.74","não","não","LTEL"
"406304","1934","78","193740121","78.4","93.5499","0","0","6570.36","28385377","82.26","não","sim","LTEL"
"408525","5066","80","95078838","24.64","30.2337","0","0","1995.23","3325798","0.58","não","sim","MLFT"
"408522","2917","80","0","0","0","0","0","1995.23","42451800","7.34","não","não","MLFT"
"408524","2764","80","44325576","11.49","6.57432","0","0","1995.23","80620065","13.95","não","não","MLFT"
"408529","4889","80","39780942","10.31","5.29332","0","0","1995.23","2576576","0.45","não","sim","MLFT"
"408523","4483","80","50713221","13.14","8.59807","0","0","1995.23","126869033","21.95","não","sim","MLFT"
"408510","1580","80","118232423","30.64","46.7507","0","0","1995.23","164530571","28.46","não","sim","MLFT"
"408509","1492","80","23896009","6.19","1.90806","0","0","1995.23","9468693","1.64","não","sim","MLFT"
"418517","3623","81","26904332","4.31","1.20666","0","0","1430.33","0","0","não","não","MMXM"
"418511","5145","81","185658007","29.74","57.4528","0","0","1430.33","0","0","não","sim","MMXM"
"418524","704","81","18165000","2.91","0.550067","0","0","1430.33","0","0","não","não","MMXM"
"418525","3558","81","13098700","2.1","0.286463","0","0","1430.33","0","0","não","sim","MMXM"
"418513","2903","81","45911258","7.35","3.50917","0","0","1430.33","0","0","não","sim","MMXM"
"419184","1762","82","636697","5.64","2.37756","0","0","1213.11","0","0","não","sim","MOAR"
"419185","3457","82","869820","7.7","4.43154","0","0","1213.11","0","0","não","não","MOAR"
"419186","1778","82","1626653","14.4","15.4988","0","0","1213.11","0","0","não","sim","MOAR"
"419158","827","82","1192483","10.55","8.31913","0","0","1213.11","0","0","não","não","MOAR"
"419142","4444","82","2981061","26.39","52.0537","0","0","1213.11","0","0","não","sim","MOAR"
"419183","5499","82","1168121","10.34","7.99124","0","0","1213.11","0","0","não","não","MOAR"
"421513","3966","83","8319781","2.41","0.254015","0","0","2176.95","0","0","não","sim","MRFG"
"421507","20","83","48200827","13.94","8.49868","0","0","2176.95","0","0","sim","não","MRFG"
"421506","3333","83","20117637","5.82","1.4814","0","0","2176.95","0","0","não","não","MRFG"
"421505","2567","83","17407331","5.03","1.10653","0","0","2176.95","0","0","não","não","MRFG"
"421512","3293","83","12140036","3.51","0.538815","0","0","2176.95","0","0","não","sim","MRFG"
"421508","3016","83","150903836","43.65","83.3286","0","0","2176.95","0","0","sim","sim","MRFG"
"337144","1903","85","9642500","18.13","15.8711","0","0","2071.04","13016885","17.7","não","sim","NEMO"
"337141","1860","85","9642500","18.13","15.8711","0","0","2071.04","13065032","17.76","não","sim","NEMO"
"337145","5193","85","14630000","27.5","36.5155","0","0","2071.04","19049575","25.9","não","sim","NEMO"
"337143","3868","85","9642500","18.13","15.8711","0","0","2071.04","12987254","17.66","não","sim","NEMO"
"337142","5468","85","9642500","18.13","15.8711","0","0","2071.04","13064501","17.76","não","sim","NEMO"
"408706","908","86","30048100","8.72","1.99272","0","0","3676.04","0","0","não","não","OHLB"
"408712","1287","86","206666630","60","94.3442","0","0","3676.04","0","0","não","sim","OHLB"
"387363","76","87","0","0","0","0","0","1833.1","1573893","0.13","sim","sim","OIBR"
"387360","4492","87","204547","0.03","4.45269e-05","0","0","1833.1","2096861","0.18","sim","sim","OIBR"
"387261","3607","87","40814953","6.81","2.29443","0","0","1833.1","0","0","não","sim","OIBR"
"387333","2185","87","0","0","0","0","0","1833.1","74516904","6.22","sim","sim","OIBR"
"387264","3660","87","36367992","6.07","1.82288","0","0","1833.1","218668046","18.25","sim","sim","OIBR"
"387417","96","87","0","0","0","0","0","1833.1","74516473","6.22","sim","sim","OIBR"
"387258","113","87","0","0","0","0","0","1833.1","77225421","6.44","não","não","OIBR"
"387427","20","87","4634853","0.77","0.0293333","0","0","1833.1","21534103","1.8","sim","sim","OIBR"
"387489","4475","87","317715","0.05","0.000123686","0","0","1833.1","2629146","0.22","sim","sim","OIBR"
"387357","1660","87","471434","0.08","0.000316636","0","0","1833.1","4345650","0.36","sim","sim","OIBR"
"387330","4483","87","20072379","3.35","0.555226","0","0","1833.1","38582008","3.22","sim","sim","OIBR"
"387229","110","87","249734835","41.69","85.9892","0","0","1833.1","0","0","sim","sim","OIBR"
"387432","3929","87","0","0","0","0","0","1833.1","1573310","0.13","sim","sim","OIBR"
"380079","4483","88","3463589","3.8","0.628243","0","0","2298.47","0","0","não","sim","OPDL"
"380082","2513","88","2274503","2.5","0.271919","0","0","2298.47","0","0","sim","não","OPDL"
"380041","2236","88","10","0","0","0","0","2298.47","0","0","não","não","OPDL"
"380076","1660","88","15795257","17.35","13.0966","0","0","2298.47","0","0","sim","sim","OPDL"
"380053","1037","88","21041899","23.11","23.2359","0","0","2298.47","0","0","sim","sim","OPDL"
"380089","2976","88","403497","0.44","0.00842298","0","0","2298.47","0","0","sim","não","OPDL"
"380064","1978","88","19523944","21.44","19.9991","0","0","2298.47","0","0","sim","sim","OPDL"
"380045","3362","88","28539202","31.35","42.7598","0","0","2298.47","0","0","sim","sim","OPDL"
"358384","3362","89","37192447","99.99","100","0","0","9998","0","0","não","sim","OPRE"
"358261","5296","90","8338","0","0","0","0","4527.18","0","0","não","não","OPTS"
"358271","1660","90","2813320717","5.79","0.740508","0","0","4527.18","0","0","sim","não","OPTS"
"358262","1978","90","30595656283","62.98","87.6149","0","0","4527.18","0","0","sim","não","OPTS"
"358265","3362","90","9744443075","20.06","8.88862","0","0","4527.18","0","0","sim","não","OPTS"
"358268","4483","90","5427733838","11.17","2.756","0","0","4527.18","0","0","sim","não","OPTS"
"332332","2566","91","490","49","48.2945","0","0","4971.49","0","0","não","não","PBEL"
"418969","4986","92","0","0","0","0","0","5159.21","2641102","1.62","sim","sim","PCAR"
"418952","2921","92","28619178","28.71","15.9765","0","0","5159.21","3091566","1.89","sim","sim","PCAR"
"418978","2829","92","0","0","0","0","0","5159.21","20784204","12.72","não","sim","PCAR"
"418993","2523","92","0","0","0","0","0","5159.21","7416944","4.54","não","sim","PCAR"
"419016","5076","92","0","0","0","0","0","5159.21","656845","0.4","não","sim","PCAR"
"419058","909","92","0","0","0","0","0","5159.21","14216169","8.7","não","não","PCAR"
"419043","3040","92","1","0","0","0","0","5159.21","0","0","sim","sim","PCAR"
"418961","3020","92","5600052","5.62","0.612194","0","0","5159.21","0","0","sim","sim","PCAR"
"419046","1151","92","0","0","0","0","0","5159.21","1","0","não","sim","PCAR"
"419044","3282","92","0","0","0","0","0","5159.21","17893","0.01","sim","sim","PCAR"
"419059","884","92","0","0","0","0","0","5159.21","3907123","2.39","não","não","PCAR"
"419028","817","92","0","0","0","0","0","5159.21","1550000","0.95","não","sim","PCAR"
"419052","1299","92","0","0","0","0","0","5159.21","1550000","0.95","não","sim","PCAR"
"419033","1276","92","0","0","0","0","0","5159.21","2483761","1.52","não","sim","PCAR"
"418964","2573","92","0","0","0","0","0","5159.21","5091754","3.12","sim","sim","PCAR"
"419004","4685","92","0","0","0","0","0","5159.21","4105906","2.51","não","sim","PCAR"
"419057","1545","92","100","0","0","0","0","5159.21","0","0","sim","sim","PCAR"
"419045","3798","92","0","0","0","0","0","5159.21","724","0","sim","sim","PCAR"
"419047","1195","92","0","0","0","0","0","5159.21","6566493","4.02","não","sim","PCAR"
"419038","1176","92","0","0","0","0","0","5159.21","4752590","2.91","não","sim","PCAR"
"329042","60","93","4014309","97.1","99.947","0","0","9432.74","0","0","não","não","PCPA"
"329051","1281","93","85460","2.08","0.0458625","0","0","9432.74","8162200","100","não","sim","PCPA"
"412312","2605","94","79804600","5.96","6.40097","0","0","188.792","0","0","não","não","PDGR"
"412314","1413","94","113657086","8.48","12.9582","0","0","188.792","0","0","não","não","PDGR"
"412315","1460","94","120866533","9.02","14.6611","0","0","188.792","0","0","não","não","PDGR"
"376604","1637","95","3738835217","50.24","91.5755","0","0","2587.07","0","0","não","sim","PETR"
"376607","20","95","173400392","2.33","0.196966","0","0","2587.07","1341348766","23.94","não","não","PETR"
